length, entropy, alexa_grams, word_grams, diff, class
6,2.251629,10.868552,15.537501,-4.668948,legit
9,2.419382,27.50437,36.551872,-9.047502,legit
13,3.085055,38.473347,39.454329,-0.980982,legit
4,1.5,3.375846,3.691612,-0.315765,legit
11,2.913977,32.214662,40.074733,-7.860071,legit
19,3.787144,46.567724,44.346194,2.22153,legit
13,2.449312,51.390475,73.613213,-22.222738,legit
17,3.101881,87.481272,110.424857,-22.943585,legit
9,2.947703,26.912483,38.513258,-11.600775,legit
5,1.921928,2.320146,3.719663,-1.399516,legit
17,3.572469,60.50252,73.402825,-12.900305,legit
9,2.947703,25.071386,34.721534,-9.650148,legit
8,2.75,26.960092,24.449749,2.510344,legit
16,3.20282,65.066489,69.286571,-4.220082,legit
12,2.855389,50.145829,63.487535,-13.341707,legit
5,2.321928,12.240178,17.957418,-5.71724,legit
8,2.75,26.82554,34.821428,-7.995888,legit
11,2.550341,36.977922,49.536156,-12.558233,legit
9,2.947703,33.21076,27.243892,5.966868,legit
8,2.155639,17.923407,20.736867,-2.813461,legit
12,3.251629,26.591525,42.014601,-15.423076,legit
15,3.240224,44.043527,63.886485,-19.842958,legit
15,3.323231,60.822399,75.001775,-14.179376,legit
7,2.521641,18.930329,27.236832,-8.306503,legit
8,2.75,17.274235,27.839232,-10.564997,legit
13,3.392747,36.136737,48.143198,-12.006461,legit
7,2.807355,17.699546,5.351363,12.348183,legit
13,3.180833,46.776658,53.534529,-6.75787,legit
8,3,26.850764,28.638252,-1.787489,legit
12,3.251629,34.547453,20.905236,13.642217,legit
6,2.251629,9.960483,6.472183,3.4883,legit
8,2.75,18.781412,19.268653,-0.48724,legit
7,2.807355,14.317197,21.15653,-6.839333,legit
11,2.413088,33.414858,46.53635,-13.121492,legit
14,3.039149,27.045863,27.966907,-0.921045,legit
7,2.807355,14.58701,17.888239,-3.301229,legit
9,2.19716,19.17163,28.473308,-9.301678,legit
6,2.251629,7.387532,8.826625,-1.439093,legit
9,2.947703,34.176166,34.03319,0.142976,legit
10,2.921928,42.797641,56.380465,-13.582825,legit
8,2.75,14.064957,10.151455,3.913502,legit
12,3.251629,36.898778,40.354618,-3.455841,legit
9,2.725481,32.446778,40.96598,-8.519201,legit
12,3.418296,41.335043,50.397365,-9.062323,legit
12,3.084963,44.866091,45.317277,-0.451186,legit
4,2,2.655138,4.466571,-1.811433,legit
13,3.392747,53.771532,72.300097,-18.528566,legit
5,1.921928,11.036308,13.928103,-2.891795,legit
10,3.121928,23.641765,41.824922,-18.183157,legit
10,2.446439,30.190112,35.261629,-5.071518,legit
8,3,12.06563,17.315379,-5.249748,legit
23,3.708132,57.289725,95.501901,-38.212176,legit
15,3.323231,37.348297,60.220415,-22.872118,legit
8,2.75,18.199892,27.509828,-9.309936,legit
10,3.121928,39.12071,51.325783,-12.205073,legit
14,3.182006,16.688507,22.248239,-5.559732,legit
9,2.503258,24.881388,25.994872,-1.113484,legit
9,2.725481,28.089721,30.738033,-2.648312,legit
6,2.584963,8.027667,9.079589,-1.051922,legit
9,3.169925,26.579551,32.44854,-5.868989,legit
8,2.75,18.991899,23.80599,-4.81409,legit
5,2.321928,5.584019,8.3351,-2.751081,legit
5,1.921928,6.177288,9.96229,-3.785002,legit
7,2.521641,17.573564,19.335604,-1.76204,legit
14,3.378783,61.607663,74.706413,-13.098749,legit
7,2.235926,6.742694,9.257935,-2.515242,legit
4,2,3.96539,6.155676,-2.190286,legit
10,3.121928,24.766375,26.449761,-1.683386,legit
11,2.845351,41.491963,49.381583,-7.88962,legit
12,3.251629,42.114242,53.2355,-11.121258,legit
8,2.75,18.727809,22.373514,-3.645704,legit
12,2.625815,44.605725,48.661603,-4.055878,legit
9,2.947703,24.979831,28.705089,-3.725259,legit
17,3.146286,74.005308,87.527334,-13.522025,legit
11,2.845351,45.708601,47.266255,-1.557655,legit
9,2.725481,20.463542,22.61576,-2.152219,legit
13,2.968919,55.567359,71.167825,-15.600466,legit
10,2.170951,15.182559,14.213379,0.96918,legit
8,3,8.056663,11.052209,-2.995546,legit
15,3.373557,71.544571,74.294722,-2.750151,legit
20,3.308695,64.932155,80.852248,-15.920093,legit
11,3.459432,40.873011,37.167062,3.705949,legit
9,2.641604,28.64285,37.808258,-9.165408,legit
17,3.38158,77.756642,103.917661,-26.161019,legit
15,3.139572,59.218888,56.246684,2.972204,legit
7,2.235926,17.072846,17.740846,-0.668,legit
17,3.38158,67.886472,81.349816,-13.463344,legit
22,3.663533,85.409596,113.34492,-27.935324,legit
15,3.640224,37.212924,72.017606,-34.804682,legit
11,3.277613,31.014562,29.569012,1.44555,legit
14,3.378783,46.661672,45.769136,0.892537,legit
9,2.947703,33.414278,40.90494,-7.490662,legit
16,3.32782,63.586697,81.389252,-17.802555,legit
12,3.418296,43.718801,47.73447,-4.015669,legit
19,3.321104,83.797852,57.458522,26.33933,legit
7,2.807355,7.887685,3.936514,3.951171,legit
17,3.454822,36.997278,60.318002,-23.320725,legit
9,2.947703,31.457433,40.090399,-8.632966,legit
10,3.121928,12.559388,8.946065,3.613323,legit
9,3.169925,14.204018,15.852009,-1.64799,legit
18,3.239098,71.676307,91.862893,-20.186586,legit
10,3.321928,37.913861,40.2169,-2.303039,legit
14,3.378783,30.533421,32.645904,-2.112483,legit
6,2.251629,8.860424,10.515461,-1.655037,legit
10,2.846439,25.685777,40.403528,-14.717751,legit
16,3.07782,64.866193,71.232723,-6.36653,legit
17,3.38158,68.36796,76.552011,-8.184051,legit
9,2.947703,20.241963,32.865635,-12.623671,legit
12,3.084963,34.629795,46.959986,-12.330191,legit
17,3.454822,69.17294,72.767022,-3.594082,legit
17,2.866587,86.274527,111.856926,-25.582399,legit
5,2.321928,8.616374,11.350521,-2.734147,legit
13,3.085055,37.595702,49.897223,-12.301522,legit
9,3.169925,18.235747,11.149499,7.086248,legit
9,2.947703,25.860548,34.869402,-9.008853,legit
7,2.128085,10.310391,11.303631,-0.993239,legit
11,3.277613,44.274182,32.473982,11.800201,legit
17,3.29277,58.286505,72.354621,-14.068117,legit
12,3.418296,36.312886,32.643179,3.669706,legit
11,2.732159,30.603779,38.49229,-7.888511,legit
14,3.182006,54.859971,59.162151,-4.30218,legit
10,2.446439,33.140903,41.768221,-8.627318,legit
8,2.75,15.771881,10.56783,5.204051,legit
7,2.807355,15.462916,20.10611,-4.643194,legit
6,2.251629,10.441908,10.714434,-0.272525,legit
8,2.5,23.882095,32.016318,-8.134222,legit
6,2.584963,13.208534,17.300037,-4.091503,legit
9,2.19716,28.158839,35.814237,-7.655398,legit
9,2.947703,33.151143,35.755628,-2.604485,legit
7,2.521641,10.751476,13.614328,-2.862852,legit
6,2.251629,7.269513,9.154557,-1.885044,legit
12,3.084963,41.16869,55.036285,-13.867595,legit
4,1.5,2.994757,4.106938,-1.112182,legit
6,2.584963,8.739099,8.225195,0.513904,legit
10,2.446439,30.810707,42.867474,-12.056767,legit
9,2.947703,25.828363,28.094804,-2.266441,legit
11,3.095795,27.775339,41.83929,-14.063952,legit
8,2.75,30.173885,26.303504,3.870381,legit
15,3.189898,55.227812,71.695102,-16.467291,legit
12,3.084963,47.776702,61.010216,-13.233513,legit
9,2.947703,32.43467,37.519513,-5.084843,legit
27,3.83804,78.189094,101.057727,-22.868634,legit
11,3.095795,47.709217,57.710717,-10.0015,legit
16,3.32782,76.862676,69.509198,7.353478,legit
23,3.377278,80.422577,132.98454,-52.561962,legit
8,2.75,20.41037,23.100926,-2.690556,legit
9,2.947703,26.430962,21.272553,5.15841,legit
23,3.588354,80.185974,85.242442,-5.056469,legit
5,1.521928,9.728627,9.844474,-0.115847,legit
15,3.456565,45.446061,55.087066,-9.641006,legit
14,2.985228,62.343009,81.72096,-19.37795,legit
22,3.425119,73.871514,69.178447,4.693067,legit
12,3.584963,51.626615,48.99541,2.631206,legit
16,3.5,49.424875,64.03733,-14.612454,legit
17,3.337175,77.906243,79.125412,-1.219169,legit
21,3.296148,81.820823,96.571114,-14.750291,legit
12,2.855389,58.186008,77.116563,-18.930555,legit
9,2.725481,29.009985,32.190171,-3.180186,legit
13,3.026987,34.996189,52.366761,-17.370572,legit
4,2,4.029789,4.137607,-0.107818,legit
19,3.681881,59.858816,79.017994,-19.159179,legit
10,3.321928,26.880363,38.378776,-11.498413,legit
15,3.373557,73.015916,76.880148,-3.864232,legit
9,2.947703,30.985505,45.29933,-14.313825,legit
19,3.826875,67.467488,81.123037,-13.655549,legit
18,3.725481,75.592899,72.284099,3.3088,legit
11,2.845351,18.797743,28.583054,-9.785311,legit
12,3.084963,43.128586,49.394193,-6.265607,legit
8,2.75,31.042223,32.831721,-1.789498,legit
17,3.410417,68.325812,88.985507,-20.659695,legit
6,2.584963,9.672488,13.815755,-4.143266,legit
6,1.792481,14.246627,15.07624,-0.829613,legit
4,2,1.255273,3.084576,-1.829304,legit
5,1.921928,3.793371,4.754042,-0.960671,legit
11,3.277613,30.686926,38.201126,-7.514199,legit
5,2.321928,10.003287,15.822933,-5.819645,legit
9,2.947703,33.014487,37.498504,-4.484016,legit
4,2,2.786041,3.247973,-0.461932,legit
9,3.169925,40.500457,27.42029,13.080167,legit
17,3.101881,81.958841,84.217069,-2.258229,legit
7,2.521641,6.053453,6.517635,-0.464181,legit
12,3.084963,35.482534,40.005317,-4.522782,legit
10,2.921928,40.221821,39.124059,1.097762,legit
10,2.721928,31.93258,39.252721,-7.320141,legit
20,3.646439,85.153108,105.96337,-20.810262,legit
8,2.75,25.305564,38.736467,-13.430903,legit
9,2.725481,20.308253,30.969019,-10.660766,legit
13,3.026987,40.233495,61.910953,-21.677457,legit
13,3.026987,26.554169,37.878431,-11.324262,legit
13,3.238901,38.563234,52.61583,-14.052596,legit
13,3.085055,55.808053,58.78662,-2.978566,legit
10,3.121928,21.951206,35.733146,-13.781939,legit
16,3.125,54.373867,84.233711,-29.859844,legit
10,2.846439,34.455757,37.214854,-2.759097,legit
17,3.38158,69.948971,92.143505,-22.194534,legit
10,2.921928,30.784073,27.726499,3.057574,legit
14,2.842371,55.963045,75.794063,-19.831018,legit
14,3.324863,59.592476,35.10931,24.483165,legit
10,3.321928,32.891003,44.484443,-11.59344,legit
11,3.095795,38.74357,45.877593,-7.134022,legit
17,3.101881,45.151989,58.677166,-13.525178,legit
12,3.418296,24.36788,44.18042,-19.81254,legit
11,2.913977,34.078807,46.693701,-12.614893,legit
16,3.280639,24.414937,40.686011,-16.271074,legit
8,3,15.801964,19.215201,-3.413237,legit
13,3.546594,46.977047,51.616381,-4.639333,legit
8,2.75,14.248419,22.016075,-7.767656,legit
12,3.251629,32.191138,39.964039,-7.772901,legit
6,2.251629,16.489071,15.1537,1.335371,legit
10,2.921928,39.536097,43.877414,-4.341317,legit
5,2.321928,7.337848,10.271776,-2.933928,legit
4,2,6.645382,8.327132,-1.68175,legit
12,3.251629,42.028815,40.838041,1.190774,legit
10,2.921928,44.2007,40.459854,3.740846,legit
7,2.807355,13.577447,14.858989,-1.281542,legit
17,3.219528,70.717715,88.410082,-17.692367,legit
7,2.807355,11.931959,23.173198,-11.24124,legit
11,3.277613,27.288848,28.291441,-1.002593,legit
7,2.128085,19.614313,24.723556,-5.109243,legit
15,3.189898,57.571327,65.7282,-8.156873,legit
24,3.522055,80.151983,101.71049,-21.558507,legit
16,3.45282,62.518309,77.402185,-14.883876,legit
8,2.75,30.118719,24.680874,5.437845,legit
7,2.521641,21.164794,25.903774,-4.738981,legit
10,2.921928,36.650319,44.280447,-7.630129,legit
7,2.521641,9.305659,11.571841,-2.266183,legit
13,3.180833,28.983323,33.535517,-4.552194,legit
9,2.947703,25.289481,36.490324,-11.200843,legit
7,2.521641,13.277208,24.452868,-11.17566,legit
9,2.947703,16.061879,17.011412,-0.949532,legit
14,3.521641,42.008078,38.556901,3.451178,legit
14,3.182006,62.049805,79.293709,-17.243904,legit
7,2.521641,11.11868,15.379641,-4.260961,legit
9,2.947703,25.833,33.728975,-7.895975,legit
13,3.392747,43.894376,60.940772,-17.046396,legit
7,2.235926,12.710265,14.00953,-1.299265,legit
6,2.584963,10.93105,15.448913,-4.517863,legit
14,3.378783,43.116399,44.427898,-1.311499,legit
8,3,12.593943,17.43008,-4.836137,legit
21,3.427333,57.453967,83.143429,-25.689462,legit
7,2.807355,16.936619,20.645277,-3.708658,legit
17,3.175123,94.281737,105.98982,-11.708083,legit
6,2.584963,10.157417,18.158922,-8.001505,legit
8,3,10.394536,10.429508,-0.034972,legit
8,2.75,13.953642,19.22923,-5.275588,legit
11,3.095795,55.700365,58.477816,-2.777451,legit
11,2.913977,43.218782,55.165888,-11.947105,legit
4,2,4.009111,5.983536,-1.974425,legit
15,3.373557,51.160235,68.893462,-17.733227,legit
14,3.521641,48.427743,46.585044,1.842699,legit
8,2.75,15.921532,18.095674,-2.174142,legit
18,3.46132,71.321276,79.914816,-8.59354,legit
8,2.5,23.730996,36.673892,-12.942896,legit
9,2.947703,31.845481,34.285161,-2.43968,legit
8,2.5,26.630739,33.933174,-7.302436,legit
17,3.175123,47.300259,73.183737,-25.883478,legit
11,3.277613,24.137303,23.595962,0.541341,legit
6,2.251629,11.056525,11.265597,-0.209071,legit
13,3.392747,37.229579,52.338102,-15.108523,legit
13,3.085055,49.422626,67.729469,-18.306843,legit
25,3.323074,124.123427,151.290162,-27.166735,legit
11,3.095795,39.045954,53.262487,-14.216533,legit
12,2.522055,34.993885,50.345625,-15.35174,legit
10,2.646439,29.370277,45.153051,-15.782774,legit
8,2.75,19.969625,28.677433,-8.707808,legit
12,3.251629,31.511095,42.959194,-11.448099,legit
10,3.121928,41.03321,48.124356,-7.091146,legit
15,3.456565,40.383693,52.473668,-12.089975,legit
14,3.378783,52.658878,69.603234,-16.944356,legit
6,2.584963,8.550282,9.512225,-0.961944,legit
16,3.20282,29.61464,36.243418,-6.628778,legit
9,3.169925,15.847177,20.959863,-5.112687,legit
14,2.985228,48.807152,54.053888,-5.246736,legit
12,3.084963,31.681167,38.190552,-6.509385,legit
5,1.921928,7.631007,9.402349,-1.771341,legit
18,3.127987,65.622068,85.001273,-19.379204,legit
24,3.823935,121.517925,146.888634,-25.37071,legit
12,2.459148,46.222095,46.144247,0.077848,legit
7,2.235926,12.781604,23.2987,-10.517095,legit
4,1.5,6.299902,7.619224,-1.319321,legit
14,3.039149,33.884754,31.665011,2.219742,legit
12,3.084963,43.283,55.860466,-12.577466,legit
8,2.5,13.402896,13.65288,-0.249984,legit
21,3.594466,68.12975,83.711292,-15.581542,legit
18,3.392147,78.12063,75.42227,2.69836,legit
9,3.169925,24.069663,36.448843,-12.379181,legit
17,3.454822,39.887552,48.915682,-9.028129,legit
6,2.251629,7.145593,11.438526,-4.292933,legit
9,2.19716,11.429552,19.76815,-8.338598,legit
10,2.846439,26.812283,20.761734,6.050549,legit
6,1.918296,19.051344,26.068439,-7.017095,legit
13,3.026987,32.677547,43.598973,-10.921426,legit
9,2.947703,21.034433,24.952412,-3.917979,legit
13,3.085055,50.765041,58.683701,-7.91866,legit
5,2.321928,10.408362,14.79433,-4.385968,legit
11,3.095795,18.54852,27.707241,-9.158721,legit
11,2.663533,45.654591,52.471826,-6.817236,legit
11,3.095795,28.745314,29.285103,-0.539789,legit
10,2.646439,39.778924,60.585349,-20.806426,legit
9,2.641604,33.634126,41.95371,-8.319584,legit
16,3.155639,59.79928,69.679149,-9.879869,legit
13,3.238901,43.209569,60.231949,-17.02238,legit
11,2.913977,20.429409,21.981678,-1.552269,legit
11,3.095795,39.560703,60.518392,-20.957689,legit
11,3.277613,34.350777,37.458381,-3.107603,legit
9,2.725481,14.23682,17.556983,-3.320163,legit
16,3.45282,69.147837,103.463961,-34.316124,legit
16,3.75,60.073641,62.078022,-2.004381,legit
11,3.277613,48.585754,61.29982,-12.714066,legit
9,2.725481,33.467708,41.101397,-7.633689,legit
10,3.121928,22.809745,24.369198,-1.559452,legit
13,2.968919,66.144974,70.265486,-4.120512,legit
9,2.725481,15.549835,18.792023,-3.242188,legit
22,3.265583,101.915339,110.594615,-8.679275,legit
14,3.039149,45.364609,53.208171,-7.843562,legit
7,2.521641,18.049256,21.575001,-3.525745,legit
10,2.921928,26.602724,35.672961,-9.070238,legit
12,3.188722,37.583334,37.808108,-0.224775,legit
9,2.947703,29.790557,43.039007,-13.24845,legit
10,2.721928,29.488557,43.908767,-14.420209,legit
7,2.521641,12.908818,15.443737,-2.534918,legit
7,2.128085,16.923752,19.041564,-2.117812,legit
14,3.039149,50.365012,65.770127,-15.405115,legit
6,2.251629,9.562851,15.6624,-6.099549,legit
16,3.32782,73.456798,96.098795,-22.641997,legit
12,2.688722,36.899602,55.448148,-18.548546,legit
8,2.75,29.224213,38.767533,-9.54332,legit
9,2.725481,28.391148,29.25772,-0.866572,legit
11,3.277613,23.949658,32.01273,-8.063073,legit
13,3.238901,22.900885,27.808016,-4.907131,legit
15,3.506891,41.796994,49.611651,-7.814657,legit
14,3.039149,63.742468,76.112316,-12.369848,legit
6,2.584963,7.558498,11.970112,-4.411614,legit
11,2.913977,37.109232,46.286639,-9.177407,legit
5,2.321928,9.328952,9.926165,-0.597213,legit
8,3,26.360438,23.894181,2.466257,legit
16,3.32782,51.766928,59.017298,-7.250371,legit
14,2.950212,46.932702,52.449263,-5.516561,legit
6,1.918296,16.367554,18.015052,-1.647498,legit
8,2.5,14.704635,32.570032,-17.865397,legit
11,3.277613,26.321227,33.377491,-7.056264,legit
10,2.446439,19.440399,24.112834,-4.672435,legit
13,3.546594,35.678553,41.276472,-5.597919,legit
18,3.46132,66.362521,82.467878,-16.105357,legit
8,2.75,30.461325,42.274103,-11.812777,legit
12,3.022055,42.99313,37.302725,5.690406,legit
11,2.732159,27.799907,26.214846,1.585061,legit
8,2.5,25.154664,31.82457,-6.669905,legit
7,2.235926,15.368653,21.998255,-6.629602,legit
8,3,19.000989,18.376545,0.624444,legit
12,3.251629,35.569717,34.811192,0.758525,legit
7,2.521641,16.73367,19.266017,-2.532347,legit
14,3.378783,41.688465,53.456756,-11.768291,legit
7,2.807355,14.008781,9.241581,4.7672,legit
15,3.373557,58.48754,73.250254,-14.762714,legit
16,3,47.793545,69.097666,-21.304122,legit
6,2.251629,16.455656,22.014921,-5.559265,legit
11,3.095795,37.080687,39.546087,-2.4654,legit
11,3.095795,22.092649,24.978891,-2.886241,legit
15,3.373557,43.824577,48.000871,-4.176294,legit
12,3.084963,40.492147,62.35703,-21.864883,legit
10,3.121928,30.618788,28.983073,1.635715,legit
10,2.721928,17.42174,21.519738,-4.097998,legit
12,3.022055,34.259535,52.299916,-18.040381,legit
16,3.030639,82.56922,96.83621,-14.26699,legit
12,3.251629,46.95994,59.479069,-12.519128,legit
16,3.45282,62.83961,74.580721,-11.741112,legit
12,3.418296,47.565541,38.166695,9.398846,legit
6,2.584963,7.775736,7.765157,0.010579,legit
18,3.419382,72.967237,98.514235,-25.546998,legit
6,2.251629,9.54173,12.996384,-3.454655,legit
17,3.169249,65.004297,81.156065,-16.151768,legit
10,3.321928,26.216997,35.189061,-8.972064,legit
5,2.321928,9.92301,14.339945,-4.416935,legit
7,2.521641,11.804907,23.061476,-11.256569,legit
20,3.546439,62.205179,76.380932,-14.175753,legit
23,3.203365,78.466086,116.612904,-38.146819,legit
11,2.845351,44.495203,56.392476,-11.897273,legit
15,3.106891,67.612631,63.553525,4.059106,legit
12,3.251629,31.044193,47.668804,-16.624611,legit
10,3.121928,25.934048,26.411654,-0.477606,legit
4,2,3.223236,3.440909,-0.217673,legit
8,3,15.42702,15.110037,0.316983,legit
14,3.182006,53.880131,69.787293,-15.907163,legit
6,2.251629,11.754003,16.302754,-4.548751,legit
19,3.141635,90.918856,110.714859,-19.796003,legit
10,2.646439,11.236783,9.865651,1.371132,legit
7,2.807355,14.077733,17.530612,-3.452879,legit
17,3.616875,69.61286,80.683437,-11.070577,legit
12,2.855389,30.552083,38.800761,-8.248678,legit
14,3.378783,53.945925,69.939194,-15.993269,legit
12,3.022055,33.569597,40.14687,-6.577273,legit
6,2.251629,11.718674,14.561706,-2.843032,legit
10,2.921928,43.329546,62.59828,-19.268734,legit
6,2.584963,8.029239,12.8765,-4.847261,legit
11,2.732159,43.480911,49.594145,-6.113234,legit
21,3.844233,71.442609,91.983066,-20.540457,legit
11,3.095795,32.493704,23.197165,9.296539,legit
15,3.323231,56.186246,65.483757,-9.297511,legit
6,2.584963,15.54623,29.801982,-14.255751,legit
14,3.378783,50.33516,61.452735,-11.117575,legit
9,2.947703,14.654797,19.284077,-4.62928,legit
12,2.688722,29.690358,41.409328,-11.71897,legit
23,3.414441,36.851214,28.682924,8.168291,legit
